Price,Close,High,Low,Open,Volume
Ticker,DX=F,DX=F,DX=F,DX=F,DX=F
Date,,,,,
2020-02-06,98.38099670410156,98.44499969482422,98.07499694824219,98.18000030517578,14236
2020-02-07,98.57099914550781,98.5999984741211,98.30000305175781,98.33499908447266,13512
2020-02-10,98.71399688720703,98.7699966430664,98.48999786376953,98.56999969482422,11198
2020-02-11,98.59400177001953,98.8550033569336,98.58499908447266,98.75,14347
2020-02-12,98.9219970703125,98.92500305175781,98.58000183105469,98.66500091552734,14974
2020-02-13,98.95800018310547,99.01000213623047,98.74500274658203,98.8949966430664,12787
2020-02-14,99.00299835205078,99.04499816894531,98.875,98.99500274658203,16176
2020-02-18,99.33300018310547,99.375,99.02999877929688,99.0999984741211,13756
2020-02-19,99.59700012207031,99.62000274658203,99.2750015258789,99.31500244140625,13998
2020-02-20,99.7760009765625,99.81500244140625,99.44499969482422,99.47000122070312,18070
2020-02-21,99.18800354003906,99.79000091552734,99.13999938964844,99.76499938964844,23262
2020-02-24,99.28399658203125,99.56999969482422,99.02999877929688,99.37999725341797,23266
2020-02-25,98.9010009765625,99.31999969482422,98.80999755859375,99.26000213623047,22335
2020-02-26,98.93800354003906,99.19999694824219,98.8499984741211,98.98999786376953,18097
2020-02-27,98.46099853515625,98.99500274658203,98.29499816894531,98.96499633789062,28474
2020-02-28,98.08100128173828,98.61499786376953,97.91000366210938,98.38999938964844,41689
2020-03-02,97.31900024414062,98.04499816894531,97.13500213623047,97.98500061035156,45678
2020-03-03,97.12200164794922,97.65499877929688,96.875,97.5199966430664,51417
2020-03-04,97.30699920654297,97.56500244140625,97.06999969482422,97.1449966430664,22197
2020-03-05,96.79000091552734,97.41000366210938,96.48999786376953,97.34500122070312,24401
2020-03-06,95.93399810791016,96.65499877929688,95.68499755859375,96.6449966430664,42506
2020-03-09,94.87000274658203,95.77999877929688,94.61000061035156,95.72000122070312,102134
2020-03-10,96.38899993896484,96.58000183105469,95.18000030517578,95.375,64639
2020-03-11,96.49199676513672,96.61000061035156,95.9000015258789,96.28500366210938,37225
2020-03-12,97.46399688720703,98.33499908447266,96.05500030517578,96.62000274658203,44986
2020-03-13,98.76399993896484,98.84500122070312,97.33499908447266,97.49500274658203,17197
2020-03-16,98.23999786376953,98.47000122070312,97.55500030517578,97.98500061035156,27312
2020-03-17,99.80400085449219,100.07499694824219,98.1050033569336,98.2249984741211,26897
2020-03-18,101.54299926757812,102.04000091552734,99.38500213623047,99.69499969482422,26162
2020-03-19,103.6050033569336,103.69999694824219,101.04499816894531,101.12999725341797,34697
2020-03-20,103.50199890136719,103.82499694824219,101.90499877929688,103.77999877929688,23159
2020-03-23,103.23999786376953,103.95999908447266,102.30000305175781,103.1500015258789,21526
2020-03-24,102.24700164794922,102.91500091552734,101.55500030517578,102.83000183105469,20689
2020-03-25,100.99700164794922,102.11000061035156,100.83499908447266,101.86499786376953,13894
2020-03-26,99.4530029296875,101.08000183105469,99.36499786376953,100.97000122070312,15001
2020-03-27,98.53700256347656,100.0199966430664,98.34500122070312,99.43000030517578,15805
2020-03-30,99.28099822998047,99.44499969482422,98.3949966430664,98.43000030517578,11212
2020-03-31,99.09200286865234,100.125,98.875,99.28500366210938,18579
2020-04-01,99.75299835205078,99.91500091552734,98.95500183105469,99.0250015258789,12125
2020-04-02,100.27100372314453,100.5,99.44499969482422,99.625,12720
2020-04-03,100.677001953125,100.96499633789062,100.23999786376953,100.30500030517578,10324
2020-04-06,100.75499725341797,101.02999877929688,100.53500366210938,100.86499786376953,11184
2020-04-07,99.91400146484375,100.83000183105469,99.71499633789062,100.83000183105469,15561
2020-04-08,100.16999816894531,100.51000213623047,99.94999694824219,99.9800033569336,11099
2020-04-09,99.50399780273438,100.34500122070312,99.30999755859375,100.19999694824219,16145
2020-04-13,99.33599853515625,99.63999938964844,99.11000061035156,99.49500274658203,9026
2020-04-14,98.88500213623047,99.43499755859375,98.81500244140625,99.37999725341797,11125
2020-04-15,99.48600006103516,100.05999755859375,98.81999969482422,98.81999969482422,15571
2020-04-16,100.0999984741211,100.38999938964844,99.63999938964844,99.66999816894531,13514
2020-04-17,99.83599853515625,100.3550033569336,99.66000366210938,99.97000122070312,12797
2020-04-20,100.05799865722656,100.18499755859375,99.75,99.7699966430664,13170
2020-04-21,100.3740005493164,100.62999725341797,100.02999877929688,100.05500030517578,16307
2020-04-22,100.52799987792969,100.625,99.98999786376953,100.33000183105469,11260
2020-04-23,100.53500366210938,100.8499984741211,100.12000274658203,100.59500122070312,22225
2020-04-24,100.43399810791016,100.9749984741211,100.25,100.61499786376953,11909
2020-04-27,100.09700012207031,100.37000274658203,99.83999633789062,100.2699966430664,11464
2020-04-28,99.93399810791016,100.29499816894531,99.48500061035156,100.15499877929688,13656
2020-04-29,99.64399719238281,99.95500183105469,99.51499938964844,99.93499755859375,10391
2020-04-30,99.02799987792969,99.80000305175781,98.83000183105469,99.55000305175781,26659
2020-05-01,99.0999984741211,99.2249984741211,98.76499938964844,99.12999725341797,12234
2020-05-04,99.56700134277344,99.65499877929688,99.08999633789062,99.0999984741211,14588
2020-05-05,99.76200103759766,100.06999969482422,99.375,99.58000183105469,12347
2020-05-06,100.13600158691406,100.26499938964844,99.80000305175781,99.83999633789062,8857
2020-05-07,99.90599822998047,100.45500183105469,99.82499694824219,100.26499938964844,13984
2020-05-08,99.76899719238281,99.97000122070312,99.45999908447266,99.83999633789062,11060
2020-05-11,100.2699966430664,100.3499984741211,99.69000244140625,99.86000061035156,14197
2020-05-12,99.95600128173828,100.51000213623047,99.68499755859375,100.2699966430664,12075
2020-05-13,100.29100036621094,100.32499694824219,99.58499908447266,100.05500030517578,14300
2020-05-14,100.50700378417969,100.6050033569336,100.19999694824219,100.24500274658203,13873
2020-05-15,100.43399810791016,100.51499938964844,100.09500122070312,100.30500030517578,12714
2020-05-18,99.68099975585938,100.51499938964844,99.59500122070312,100.43499755859375,17630
2020-05-19,99.36599731445312,99.75499725341797,99.24500274658203,99.63500213623047,18179
2020-05-20,99.13500213623047,99.56999969482422,99.00499725341797,99.55999755859375,13167
2020-05-21,99.40299987792969,99.54000091552734,99.02999877929688,99.18000030517578,11523
2020-05-22,99.88800048828125,99.9000015258789,99.4000015258789,99.44499969482422,13882
2020-05-26,98.90599822998047,99.78500366210938,98.8949966430664,99.76000213623047,18167
2020-05-27,99.05799865722656,99.36000061035156,98.71499633789062,99.01000213623047,20947
2020-05-28,98.37200164794922,99.09500122070312,98.33499908447266,98.93000030517578,25980
2020-05-29,98.34100341796875,98.55000305175781,97.93499755859375,98.47000122070312,21708
2020-06-01,97.81999969482422,98.33499908447266,97.7699966430664,98.26499938964844,15022
2020-06-02,97.65899658203125,97.9000015258789,97.41999816894531,97.86000061035156,15324
2020-06-03,97.25900268554688,97.61499786376953,97.15499877929688,97.56999969482422,25238
2020-06-04,96.65699768066406,97.63500213623047,96.55999755859375,97.31999969482422,30706
2020-06-05,96.9219970703125,97.05000305175781,96.43000030517578,96.76499938964844,23985
2020-06-08,96.60800170898438,97.06500244140625,96.58000183105469,96.93499755859375,19422
2020-06-09,96.32099914550781,97.06500244140625,96.21499633789062,96.63500213623047,19691
2020-06-10,95.94999694824219,96.46499633789062,95.70500183105469,96.44499969482422,29442
2020-06-11,96.73899841308594,96.81999969482422,95.94499969482422,96.1449966430664,16968
2020-06-12,97.30500030517578,97.45500183105469,96.50499725341797,96.83499908447266,7389
2020-06-15,96.97799682617188,97.38500213623047,97.03500366210938,97.16999816894531,18517
2020-06-16,96.93299865722656,97.23999786376953,96.38500213623047,96.48999786376953,21707
2020-06-17,97.14399719238281,97.3499984741211,96.76499938964844,96.94999694824219,15424
2020-06-18,97.4000015258789,97.55500030517578,96.93000030517578,97.08000183105469,13312
2020-06-19,97.5770034790039,97.69999694824219,97.11499786376953,97.4000015258789,18095
2020-06-22,96.98500061035156,97.69999694824219,96.94000244140625,97.62999725341797,15164
2020-06-23,96.60800170898438,97.21499633789062,96.31999969482422,96.83999633789062,21212
2020-06-24,97.12899780273438,97.20500183105469,96.5,96.6050033569336,18299
2020-06-25,97.38800048828125,97.58499908447266,97.13500213623047,97.20999908447266,16119
2020-06-26,97.40399932861328,97.66500091552734,97.23500061035156,97.33499908447266,10764
2020-06-29,97.5009994506836,97.61000061035156,97.08499908447266,97.4749984741211,13588
2020-06-30,97.3489990234375,97.80999755859375,97.18499755859375,97.38999938964844,18344
2020-07-01,97.15499877929688,97.61499786376953,96.98500061035156,97.375,16047
2020-07-02,97.3010025024414,97.33499908447266,96.79000091552734,97.13999938964844,17418
2020-07-06,96.68199920654297,97.19000244140625,96.5,97.19000244140625,20094
2020-07-07,96.83899688720703,97.1050033569336,96.55500030517578,96.69999694824219,16285
2020-07-08,96.36799621582031,97.00499725341797,96.34500122070312,96.91000366210938,18909
2020-07-09,96.6729965209961,96.77999877929688,96.18000030517578,96.41500091552734,21922
2020-07-10,96.61399841308594,96.95999908447266,96.3949966430664,96.74500274658203,16727
2020-07-13,96.40699768066406,96.63999938964844,96.20500183105469,96.58499908447266,18709
2020-07-14,96.20700073242188,96.66999816894531,96.125,96.5199966430664,12966
2020-07-15,96.03900146484375,96.21499633789062,95.72000122070312,96.12000274658203,14528
2020-07-16,96.31900024414062,96.37999725341797,95.84500122070312,95.9749984741211,18268
2020-07-17,95.88899993896484,96.29499816894531,95.84500122070312,96.26000213623047,11602
2020-07-20,95.77200317382812,96.1449966430664,95.67500305175781,96.0,18204
2020-07-21,95.05999755859375,95.87000274658203,94.9800033569336,95.69999694824219,24675
2020-07-22,94.93000030517578,95.375,94.7750015258789,95.08999633789062,17679
2020-07-23,94.64900207519531,95.1500015258789,94.54000091552734,94.95500183105469,17883
2020-07-24,94.37999725341797,94.77999877929688,94.0999984741211,94.75,18247
2020-07-27,93.61499786376953,94.375,93.41999816894531,94.34500122070312,23555
2020-07-28,93.64700317382812,93.96499633789062,93.44999694824219,93.48999786376953,23582
2020-07-29,93.43199920654297,93.7699966430664,93.12000274658203,93.70999908447266,24754
2020-07-30,93.00900268554688,93.63999938964844,92.88999938964844,93.30500030517578,26945
2020-07-31,93.32099914550781,93.5250015258789,92.51000213623047,92.7750015258789,28572
2020-08-03,93.50700378417969,93.9800033569336,93.29499816894531,93.38999938964844,24987
2020-08-04,93.37799835205078,93.81500244140625,93.21499633789062,93.50499725341797,18004
2020-08-05,92.8499984741211,93.23500061035156,92.53500366210938,93.1449966430664,20130
2020-08-06,92.76799774169922,93.08499908447266,92.4749984741211,92.77999877929688,24332
2020-08-07,93.41200256347656,93.625,92.73999786376953,92.78500366210938,25839
2020-08-10,93.56900024414062,93.68499755859375,93.2750015258789,93.41500091552734,15751
2020-08-11,93.5999984741211,93.73500061035156,93.13999938964844,93.59500122070312,23497
2020-08-12,93.40799713134766,93.8949966430664,93.20999908447266,93.65499877929688,20587
2020-08-13,93.31700134277344,93.38999938964844,92.90499877929688,93.36499786376953,19290
2020-08-14,93.08499908447266,93.41000366210938,92.99500274658203,93.24500274658203,15380
2020-08-17,92.84700012207031,93.11499786376953,92.75,93.03500366210938,12464
2020-08-18,92.25900268554688,92.81999969482422,92.11000061035156,92.81999969482422,21709
2020-08-19,92.87999725341797,93.06500244140625,92.1449966430664,92.20999908447266,21584
2020-08-20,92.77799987792969,93.24500274658203,92.70999908447266,92.9749984741211,19706
2020-08-21,93.23999786376953,93.4800033569336,92.56500244140625,92.69000244140625,25532
2020-08-24,93.28900146484375,93.33999633789062,92.83000183105469,93.21499633789062,16197
2020-08-25,93.01899719238281,93.3499984741211,92.95999908447266,93.2699966430664,16287
2020-08-26,92.99600219726562,93.375,92.83499908447266,93.0199966430664,18757
2020-08-27,92.99099731445312,93.3499984741211,92.38500213623047,92.83499908447266,46978
2020-08-28,92.37899780273438,93.0999984741211,92.18000030517578,93.02999877929688,35365
2020-08-31,92.13099670410156,92.48999786376953,91.98999786376953,92.30000305175781,29089
2020-09-01,92.33699798583984,92.4000015258789,91.7249984741211,92.16999816894531,33197
2020-09-02,92.83399963378906,92.875,92.23500061035156,92.26499938964844,24027
2020-09-03,92.73300170898438,93.08499908447266,92.68499755859375,92.70500183105469,20735
2020-09-04,92.71900177001953,93.24500274658203,92.66500091552734,92.82499694824219,25875
2020-09-08,93.44100189208984,93.5199966430664,93.0,93.05000305175781,30042
2020-09-09,93.25800323486328,93.66500091552734,93.125,93.53500366210938,24803
2020-09-10,93.33100128173828,93.44999694824219,92.69999694824219,93.2699966430664,21152
2020-09-11,93.31999969482422,93.375,93.11000061035156,93.34500122070312,11399
2020-09-14,92.91200256347656,93.30000305175781,92.91000366210938,93.25,24009
2020-09-15,93.08499908447266,93.18499755859375,92.79000091552734,93.06999969482422,18636
2020-09-16,93.23100280761719,93.30000305175781,92.80000305175781,93.12999725341797,35510
2020-09-17,92.96900177001953,93.62999725341797,92.875,93.19000244140625,31138
2020-09-18,92.9520034790039,93.04499816894531,92.7699966430664,92.8949966430664,15652
2020-09-21,93.68399810791016,93.81500244140625,92.75499725341797,93.00499725341797,32237
2020-09-22,94.01799774169922,94.12000274658203,93.5,93.58499908447266,23402
2020-09-23,94.44300079345703,94.49500274658203,93.96499633789062,94.02999877929688,30722
2020-09-24,94.39399719238281,94.65499877929688,94.2249984741211,94.44000244140625,23950
2020-09-25,94.68199920654297,94.79499816894531,94.2249984741211,94.34500122070312,18880
2020-09-28,94.302001953125,94.66999816894531,94.17500305175781,94.62999725341797,20236
2020-09-29,93.927001953125,94.3499984741211,93.86000061035156,94.20500183105469,17392
2020-09-30,93.927001953125,94.25,93.69999694824219,93.9000015258789,20007
2020-10-01,93.76200103759766,93.9800033569336,93.56500244140625,93.86499786376953,24773
2020-10-02,93.90899658203125,94.08999633789062,93.73500061035156,93.80000305175781,21820
2020-10-05,93.54499816894531,93.95500183105469,93.41500091552734,93.91500091552734,17459
2020-10-06,93.74400329589844,93.91500091552734,93.375,93.45500183105469,26656
2020-10-07,93.6780014038086,93.9749984741211,93.6050033569336,93.88999938964844,20276
2020-10-08,93.64800262451172,93.81999969482422,93.5250015258789,93.66999816894531,14787
2020-10-09,93.06500244140625,93.62000274658203,93.0,93.57499694824219,19919
2020-10-12,93.10399627685547,93.2699966430664,93.0250015258789,93.11000061035156,17459
2020-10-13,93.53600311279297,93.6050033569336,93.04499816894531,93.07499694824219,28342
2020-10-14,93.36599731445312,93.68000030517578,93.23999786376953,93.54000091552734,24149
2020-10-15,93.86399841308594,93.92500305175781,93.36499786376953,93.43499755859375,17903
2020-10-16,93.67900085449219,93.88500213623047,93.5199966430664,93.81500244140625,19361
2020-10-19,93.42900085449219,93.7750015258789,93.19499969482422,93.72000122070312,21623
2020-10-20,93.0510025024414,93.50499725341797,92.9749984741211,93.41500091552734,22350
2020-10-21,92.5989990234375,93.05999755859375,92.45999908447266,93.03500366210938,24271
2020-10-22,92.96399688720703,92.98999786376953,92.61000061035156,92.7249984741211,12272
2020-10-23,92.76499938964844,93.12999725341797,92.6449966430664,92.97000122070312,17694
2020-10-26,93.04399871826172,93.11000061035156,92.7300033569336,92.75,14722
2020-10-27,92.927001953125,93.12999725341797,92.7750015258789,93.05999755859375,13970
2020-10-28,93.40899658203125,93.66000366210938,93.04000091552734,93.11000061035156,25860
2020-10-29,93.97699737548828,94.13999938964844,93.3550033569336,93.47000122070312,26344
2020-10-30,94.04199981689453,94.1050033569336,93.66000366210938,93.92500305175781,18477
2020-11-02,94.1449966430664,94.31500244140625,93.98999786376953,94.09500122070312,14746
2020-11-03,93.55999755859375,94.05999755859375,93.29499816894531,94.03500366210938,18238
2020-11-04,93.41100311279297,94.33000183105469,93.24500274658203,93.66000366210938,36544
2020-11-05,92.51599884033203,93.54000091552734,92.47000122070312,93.4000015258789,35450
2020-11-06,92.2249984741211,92.82499694824219,92.16500091552734,92.73999786376953,32881
2020-11-09,92.71499633789062,92.97000122070312,92.12000274658203,92.2300033569336,45985
2020-11-10,92.73600006103516,92.96499633789062,92.58499908447266,92.80999755859375,22874
2020-11-11,93.02400207519531,93.19000244140625,92.59500122070312,92.7300033569336,23547
2020-11-12,92.95600128173828,93.125,92.75499725341797,92.97000122070312,23307
2020-11-13,92.75,93.00499725341797,92.69999694824219,92.95999908447266,14297
2020-11-16,92.62999725341797,92.8499984741211,92.43499755859375,92.71499633789062,29487
2020-11-17,92.39800262451172,92.6050033569336,92.25,92.48500061035156,17590
2020-11-18,92.31099700927734,92.51000213623047,92.19499969482422,92.44000244140625,14660
2020-11-19,92.28399658203125,92.72000122070312,92.2249984741211,92.50499725341797,20049
2020-11-20,92.3949966430664,92.42500305175781,92.18499755859375,92.33000183105469,16260
2020-11-23,92.49400329589844,92.79499816894531,92.0,92.34500122070312,35608
2020-11-24,92.22000122070312,92.55500030517578,92.1050033569336,92.51000213623047,23193
2020-11-25,91.96600341796875,92.25499725341797,91.90499877929688,92.12999725341797,22732
2020-11-27,91.8010025024414,92.03500366210938,91.73999786376953,92.0,9923
2020-11-30,91.85800170898438,92.04000091552734,91.48999786376953,91.7300033569336,31584
2020-12-01,91.2969970703125,91.91500091552734,91.13999938964844,91.9000015258789,29578
2020-12-02,91.11499786376953,91.49500274658203,90.9800033569336,91.19000244140625,25497
2020-12-03,90.71800231933594,91.09500122070312,90.50499725341797,91.06999969482422,22118
2020-12-04,90.69400024414062,90.87000274658203,90.47000122070312,90.6500015258789,32945
2020-12-07,90.78900146484375,91.23999786376953,90.61000061035156,90.79499816894531,35138
2020-12-08,90.96800231933594,91.0199966430664,90.74500274658203,90.91500091552734,23119
2020-12-09,91.08300018310547,91.20500183105469,90.69000244140625,90.90499877929688,26091
2020-12-10,90.81999969482422,91.15499877929688,90.65499877929688,91.06500244140625,20892
2020-12-11,90.97000122070312,91.05000305175781,90.62999725341797,90.75,11622
2020-12-14,90.73100280761719,90.9000015258789,90.45500183105469,90.77999877929688,23425
2020-12-15,90.40899658203125,90.77999877929688,90.34500122070312,90.59500122070312,22407
2020-12-16,90.35900115966797,90.63500213623047,90.04499816894531,90.43499755859375,28284
2020-12-17,89.74099731445312,90.18000030517578,89.63999938964844,90.16500091552734,29477
2020-12-18,89.9530029296875,90.05500030517578,89.75499725341797,89.80000305175781,17930
2020-12-21,89.9489974975586,90.94999694824219,89.92500305175781,90.04499816894531,39253
2020-12-22,90.5459976196289,90.62000274658203,89.94999694824219,90.0999984741211,21871
2020-12-23,90.33999633789062,90.58000183105469,90.05000305175781,90.53500366210938,27553
2020-12-24,90.25,90.30999755859375,90.07499694824219,90.18499755859375,10826
2020-12-28,90.2750015258789,90.31999969482422,89.8949966430664,90.26000213623047,18455
2020-12-29,89.91799926757812,90.16500091552734,89.78500366210938,90.16000366210938,17249
2020-12-30,89.64900207519531,89.9000015258789,89.51499938964844,89.86499786376953,23431
